Title,Description,Scrappé - SN Has Paid Placement,Post Url,Post Type,Scrappé - SN Brand,View Count,DA - Key Account,DA - Manuel Collab Brand,DA - LookUp - Social Network,Problème (from Data Admin - Brand),Category (from Data Admin - Brand),Manuel - Annotation Checked,Script - Annotation Checked,Manuel - Collab Commerciale,Manuel - Autres marques,Script - Collab Commerciale,Script - Autres marques,Chosen Post
"Réponse à @yss.ly Non, je n’ai pas glow up même si je sais que vous dites ça avec beaucoup de bienveillance 🫶 #jujufitcats #glowup #makeup #natural ","Réponse à @yss.ly Non, je n’ai pas glow up même si je sais que vous dites ça avec beaucoup de bienveillance 🫶 #jujufitcats #glowup #makeup #natural ",false,https://www.tiktok.com/@jujufitcats/video/7569638975728618774,video,,6500000,jujufitcats,-,tiktok,,,false,,None,,None,,false
"oupsss 🫢 j’aime bien la trend! #jujufitcats ","oupsss 🫢 j’aime bien la trend! #jujufitcats ",false,https://www.tiktok.com/@jujufitcats/video/7567457256053181718,video,,6500000,jujufitcats,-,tiktok,,,false,,None,,None,,false
"Désolé on est un peu absent en ce moment, Petit séjour à l’hôpital pour Papao suite à une infection :( #pourtoi ","Désolé on est un peu absent en ce moment, Petit séjour à l’hôpital pour Papao suite à une infection :( #pourtoi ",false,https://www.tiktok.com/@louka__m/video/7567814548040912151,video,,4100000,louka__m,-,tiktok,,,false,,None,,None,,false
"Je lui ai dis de faire comme moi mdrr il a pas coopéré #pourtoi #fyp #foryou ","Je lui ai dis de faire comme moi mdrr il a pas coopéré #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7546279055537098006,video,,7900000,louka__m,-,tiktok,,,false,,None,,None,,false
"Tour de magie du soir 🪄#pourtoi #fyp #foryou ","Tour de magie du soir 🪄#pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7541454753419562263,video,,6700000,louka__m,-,tiktok,,,false,,None,,None,,false
"Bientôt il aura plus de dent comme ça #pourtoi #fyp #foryou ","Bientôt il aura plus de dent comme ça #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7540367557107256598,video,,4700000,louka__m,-,tiktok,,,false,,None,,None,,false
"Bon au final on a du lui expliquer que c’était une blague et il était très gentil @chacool_fayaman #pourtoi #fyp #foryou ","Bon au final on a du lui expliquer que c’était une blague et il était très gentil @chacool_fayaman #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7523679716142894358,video,,54100000,louka__m,-,tiktok,,,false,,None,,None,,false
"Le résultat est trop beau 😍 #pourtoi #fyp #foryou ","Le résultat est trop beau 😍 #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7519566617064262934,video,,11600000,louka__m,-,tiktok,,,false,,None,,None,,false
"🧚🧚‍♀️🧚‍♂️ #pourtoi #fyp #foryou ","🧚🧚‍♀️🧚‍♂️ #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7518839258287705346,video,,16400000,louka__m,-,tiktok,,,false,,None,,None,,false
"😭😭😭😭 #pourtoi #fyp #foryou ","😭😭😭😭 #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7516972485850434838,video,,17400000,louka__m,-,tiktok,,,false,,None,,None,,false
"Il a aimé #pourtoi #fyp #foryou ","Il a aimé #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7512896115583356162,video,,4900000,louka__m,-,tiktok,,,false,,None,,None,,false
"La copine de @Dells en PLS #pourtoi #fyp #foryou ","La copine de @Dells en PLS #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7512518016270159126,video,,4300000,louka__m,-,tiktok,,,false,,None,,None,,false
"Mamao avait le cœur tiraillé entre les deux 😭 #pourtoi #fyp #foryou ","Mamao avait le cœur tiraillé entre les deux 😭 #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7512150913046383894,video,,4900000,louka__m,-,tiktok,,,false,,None,,None,,false
"NON ✋#pourtoi #fyp #foryou ","NON ✋#pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7509559434293677334,video,,8500000,louka__m,-,tiktok,,,false,,None,,None,,false
"Bats-toi, papa","Bats-toi, papa",false,https://www.tiktok.com/@louka__m/video/7503236546053852438,video,,8900000,louka__m,-,tiktok,,,false,,None,,None,,false
"Run 😭 #pourtoi #fyp #foryou ","Run 😭 #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7500661442560003350,video,,5300000,louka__m,-,tiktok,,,false,,None,,None,,false
"Le timing parfait de l’audio😭 #pourtoi #fyp #foryou ","Le timing parfait de l’audio😭 #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7498407168006163734,video,,9800000,louka__m,-,tiktok,,,false,,None,,None,,false
"Morning routine avec bebeo ❤️ inspi : @goose #pourtoi #foryou #fyp ","Morning routine avec bebeo ❤️ inspi : @goose #pourtoi #foryou #fyp ",false,https://www.tiktok.com/@louka__m/video/7475394036715605270,video,,5100000,louka__m,-,tiktok,,,false,,None,,None,,false
"AHAHAHA #pourtoi #fyp #foryou ","AHAHAHA #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7468371289401478422,video,,25400000,louka__m,-,tiktok,,,false,,None,,None,,false
"C’est trop dur 😭 #pourtoi #fyp #foryou ","C’est trop dur 😭 #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7463517705841282326,video,,8200000,louka__m,-,tiktok,,,false,,None,,None,,false
"Bonne année les loulous #pourtoi #fyp #foryou ","Bonne année les loulous #pourtoi #fyp #foryou ",false,https://www.tiktok.com/@louka__m/video/7455776573094989078,video,,6600000,louka__m,-,tiktok,,,false,,None,,None,,false
Us ✨🧸🥹,Us ✨🧸🥹,false,https://www.tiktok.com/@daniellapintto/video/7503222845699362070,video,,5100000,daniellapintto,-,tiktok,,,false,,None,,None,,false
Baby 2025 🤍✨,Baby 2025 🤍✨,false,https://www.tiktok.com/@daniellapintto/video/7459377519049919766,video,,6700000,daniellapintto,-,tiktok,,,false,,None,,None,,false
"Épisode 14 : « Quand un homme aime vraiment … » 🥹❤️ @Idriss13__ ❤️ #courtmetrage #fiction #idrissetsirayah #acting ","Épisode 14 : « Quand un homme aime vraiment … » 🥹❤️

@Idriss13__ ❤️

#courtmetrage #fiction #idrissetsirayah #acting ",false,https://www.tiktok.com/@sirayah6/video/7568551859313577238,video,,5800000,sirayah6,-,tiktok,,,false,,None,,None,,false
"@JEREMSTAR on arrive !! ❤️❤️❤️ Vous validez nos tenues ? ❤️ Suivez la soirée en direct sur 👻 : Sirayah6off  #halloweenjeremstar #jeremstarhalloween2025 #idrissetsirayah #jeremstar ","@JEREMSTAR on arrive !! ❤️❤️❤️ Vous validez nos tenues ? ❤️
Suivez la soirée en direct sur 👻 : Sirayah6off 

#halloweenjeremstar #jeremstarhalloween2025 #idrissetsirayah #jeremstar ",false,https://www.tiktok.com/@sirayah6/video/7567453516558568726,video,,4200000,sirayah6,-,tiktok,,,false,,None,,None,,false
"Épisode 12 : « Le syndrome de Stockholm❤️ » .. @Idriss13__ ❤️ #courmetrage #fiction #idrissetsirayah #acting ","Épisode 12 : « Le syndrome de Stockholm❤️ » ..

@Idriss13__ ❤️

#courmetrage #fiction #idrissetsirayah #acting ",false,https://www.tiktok.com/@sirayah6/video/7565582575515749635,video,,4300000,sirayah6,-,tiktok,,,false,,None,,None,,false
"Épisode 1 : « Partir avant qu’il ne soit trop tard … 💔 » …. @Idriss13__   #courtmetrage #fiction #idrissetsirayah #acting ","Épisode 1 : « Partir avant qu’il ne soit trop tard … 💔 » ….

@Idriss13__  

#courtmetrage #fiction #idrissetsirayah #acting ",false,https://www.tiktok.com/@sirayah6/video/7530689181790588182,video,,9000000,sirayah6,-,tiktok,,,false,,None,,None,,false
,,false,https://www.tiktok.com/@rose.thr/video/7570504768058330370,video,,4100000,rose.thr,-,tiktok,,,false,,None,,None,,false
Je suis tombé sur des sportives !   10 secondes c’était peut-être beaucoup 😂 #courseapied #course #run #yescyrille #challenge,"Je suis tombé sur des sportives !  
10 secondes c’était peut-être beaucoup 😂 #courseapied #course #run #yescyrille #challenge",false,https://www.tiktok.com/@yescyrille/video/7563717930093972758,video,,4700000,yescyrille,-,tiktok,,,false,,None,,None,,false
"Ça fait stresser de laisser de l’avance ! #courseapied #course #run #yescyrille #challenge ","Ça fait stresser de laisser de l’avance ! #courseapied #course #run #yescyrille #challenge ",false,https://www.tiktok.com/@yescyrille/video/7563455397072440599,video,,6100000,yescyrille,-,tiktok,,,false,,None,,None,,false
"Reste jusqu'à la fin, c'est que des barres 🤣🤣 @Val Thorens #teleski #Ski #marrant #rire #telesiege #drole #blague #blagueski #defi #montagne #valthorens #yescyrille #collaborationcommerciale ","Reste jusqu'à la fin, c'est que des barres 🤣🤣 @Val Thorens #teleski #Ski
#marrant #rire #telesiege #drole #blague #blagueski #defi #montagne
#valthorens #yescyrille #collaborationcommerciale ",false,https://www.tiktok.com/@yescyrille/video/7492532131260828950,video,,4200000,yescyrille,VAL THORENS,tiktok,,Loisirs,false,,None,,None,,false
Que des pépites dans cette vidéo @Val Thorens #teleski #Ski #marrant #rire #telesiege #drole #blague #blagueski #defi #montagne #yescyrille,Que des pépites dans cette vidéo @Val Thorens #teleski #Ski #marrant #rire #telesiege #drole #blague #blagueski #defi #montagne #yescyrille,false,https://www.tiktok.com/@yescyrille/video/7489482363668352278,video,,4700000,yescyrille,-,tiktok,,,false,,None,,None,,false
Que des pépites 🤣🤣🤣#teleski #Ski #marrant #rire #drole #blague #blagueski #defi #montagne #valmorel @Valmorel_officiel #yescyrille,Que des pépites 🤣🤣🤣#teleski #Ski #marrant #rire #drole #blague #blagueski #defi #montagne #valmorel @Valmorel_officiel #yescyrille,false,https://www.tiktok.com/@yescyrille/video/7482841950660365590,video,,4700000,yescyrille,-,tiktok,,,false,,None,,None,,false
"Le gâteau de mes rêves ","Le gâteau de mes rêves ",false,https://www.tiktok.com/@alizee.yt/video/7537349797603298582,video,,14000000,alizee.yt,-,tiktok,,,false,,None,,None,,false
,,false,https://www.tiktok.com/@alizee.yt/video/7519558016278990102,video,,34300000,alizee.yt,-,tiktok,,,false,,None,,None,,false
,,false,https://www.tiktok.com/@alizee.yt/video/7495400737103514902,video,,4800000,alizee.yt,-,tiktok,,,false,,None,,None,,false
,,false,https://www.tiktok.com/@adorfamilly/video/7571801274249727254,video,,4400000,adorfamilly,-,tiktok,,,false,,None,,None,,false
,,false,https://www.tiktok.com/@adorfamilly/video/7538077894875041046,video,,7300000,adorfamilly,-,tiktok,,,false,,None,,None,,false
,,false,https://www.tiktok.com/@adorfamilly/video/7500598099379801366,video,,4100000,adorfamilly,-,tiktok,,,false,,None,,None,,false
,,false,https://www.tiktok.com/@adorfamilly/video/7476178927384317206,video,,4200000,adorfamilly,-,tiktok,,,false,,None,,None,,false
Apuuuyyy🤣🤦🏽‍♂️,Apuuuyyy🤣🤦🏽‍♂️,false,https://www.tiktok.com/@sayan.off/video/7502845333920124182,video,,4200000,sayan.off,-,tiktok,,,false,,None,,None,,false
Bon je pense il y a une arnaque dans ce filtre 🧐,Bon je pense il y a une arnaque dans ce filtre 🧐,false,https://www.tiktok.com/@hanaeniceee/video/7588196378719964438,video,,4200000,hanaeniceee,-,tiktok,,,false,,None,,None,,false
ON A GAGNÉ 🥇🇲🇦 Félicitations a nos lions ✨,ON A GAGNÉ 🥇🇲🇦 Félicitations a nos lions ✨,false,https://www.tiktok.com/@hanaeniceee/video/7585306362763021590,video,,5100000,hanaeniceee,-,tiktok,,,false,,None,,None,,false
Le son + le mood = 😍😍,Le son + le mood = 😍😍,false,https://www.tiktok.com/@hanaeniceee/video/7575708402907729174,video,,7200000,hanaeniceee,-,tiktok,,,false,,None,,None,,false
"Nouveauté @Musc Intime 💓 Code promo -20% dès 35€ d’achat : HANAE20 ✨ #sponsorisé ","Nouveauté @Musc Intime 💓
Code promo -20% dès 35€ d’achat : HANAE20 ✨

#sponsorisé ",false,https://www.tiktok.com/@hanaeniceee/video/7564835312506096918,video,,132400,hanaeniceee,Musc Intime,tiktok,,Cosmétiques / esthétique,true,,"Musc Intime ",,None,,true
Sc👻 : hanaenice_off 💛,Sc👻 : hanaenice_off 💛,false,https://www.tiktok.com/@hanaeniceee/video/7546358781584608534,video,,8000000,hanaeniceee,-,tiktok,,,false,,None,,None,,false
Bien arrivé à IBIZA ! 🥳,Bien arrivé à IBIZA ! 🥳,false,https://www.tiktok.com/@hanaeniceee/video/7520717275649903894,video,,11200000,hanaeniceee,-,tiktok,,,false,,None,,None,,false
5-0 😱😻 INCROYABLE !!!!,5-0 😱😻 INCROYABLE !!!!,false,https://www.tiktok.com/@hanaeniceee/video/7510709438949395734,video,,5800000,hanaeniceee,-,tiktok,,,false,,None,,None,,false
Les gens sont trop pressé à Paris je crois 😅,Les gens sont trop pressé à Paris je crois 😅,false,https://www.tiktok.com/@hanaeniceee/video/7483939781366484246,video,,12200000,hanaeniceee,-,tiktok,,,false,,None,,None,,false
Ça regarde de travers 👀,Ça regarde de travers 👀,false,https://www.tiktok.com/@hanaeniceee/video/7476152080760114455,video,,4400000,hanaeniceee,-,tiktok,,,false,,None,,None,,false
Nouvelle trend ? 👀,Nouvelle trend ? 👀,false,https://www.tiktok.com/@hanaeniceee/video/7474256053325057302,video,,4100000,hanaeniceee,-,tiktok,,,false,,None,,None,,false
"Ma sœur est en CAP coiffure et ça fait seulement 4 mois qu’elle a commencé. La vidéo est faite dans un esprit bienveillant et fun 🤍 Si vous avez des conseils, ils sont les bienvenus, tant qu’ils sont gentils et constructifs. Merci d’éviter les jugements ou les critiques gratuites 🙏 @LouLou_plat ❤️","Ma sœur est en CAP coiffure et ça fait seulement 4 mois qu’elle a commencé.
La vidéo est faite dans un esprit bienveillant et fun 🤍
Si vous avez des conseils, ils sont les bienvenus, tant qu’ils sont gentils et constructifs.
Merci d’éviter les jugements ou les critiques gratuites 🙏 @LouLou_plat ❤️",false,https://www.tiktok.com/@maelplat/video/7588482828069915926,video,,5600000,maelplat,-,tiktok,,,false,,None,,None,,false
🕺🕺,🕺🕺,false,https://www.tiktok.com/@maelplat/video/7570015412730088726,video,,4600000,maelplat,-,tiktok,,,false,,None,,None,,false
"#HUMOUR‼️ on rigole bien sur mais avancer les amis c’était y’a 4ans 🤍@Leanemarts ","#HUMOUR‼️ on rigole bien sur mais avancer les amis c’était y’a 4ans 🤍@Leanemarts ",false,https://www.tiktok.com/@maelplat/video/7510912008192003350,video,,5500000,maelplat,-,tiktok,,,false,,None,,None,,false
Le déroulement des fiançailles !🫣💍,Le déroulement des fiançailles !🫣💍,false,https://www.tiktok.com/@maelplat/video/7468717535999823126,video,,4400000,maelplat,-,tiktok,,,false,,None,,None,,false
,,false,https://www.tiktok.com/@pidiyt/video/7570728558855736598,video,,5500000,pidiyt,-,tiktok,,,false,,None,,None,,false
,,false,https://www.tiktok.com/@pidiyt/video/7519248289053543702,video,,5700000,pidiyt,-,tiktok,,,false,,None,,None,,false
Marié devant ALLAH ALHAMDOULILEH. 🤲🏼💍,Marié devant ALLAH ALHAMDOULILEH. 🤲🏼💍,false,https://www.tiktok.com/@maevaa.ghennam/video/7588592160287624470,video,,7500000,maevaa.ghennam,-,tiktok,,,false,,None,,None,,false
Marié devant ALLAH. AL HAMDOULILEH. 🤲🏼💍,Marié devant ALLAH. AL HAMDOULILEH. 🤲🏼💍,false,https://www.tiktok.com/@maevaa.ghennam/video/7588589007550811414,video,,7700000,maevaa.ghennam,-,tiktok,,,false,,None,,None,,false
"Vous l’attendiez tous !!! Voici ma magnifique villa à Dubaï, après plus de 2 ans de travaux ma maison est enfin prête 😍😍😍😍😍, vous en pensez quoi ? Rdv demain pour la partie 2 #housetour #dubai #maevaghennam ","Vous l’attendiez tous !!! Voici ma magnifique villa à Dubaï, après plus de 2 ans de travaux ma maison est enfin prête 😍😍😍😍😍, vous en pensez quoi ? Rdv demain pour la partie 2 #housetour #dubai #maevaghennam ",false,https://www.tiktok.com/@maevaa.ghennam/video/7577834495722802454,video,,4400000,maevaa.ghennam,-,tiktok,,,false,,None,,None,,false
"MAIS CAAAAAAVAAAA PAAAAAAAAAAAAS. 🤣#maevaghennam #pourtoi ","MAIS CAAAAAAVAAAA PAAAAAAAAAAAAS. 🤣#maevaghennam #pourtoi ",false,https://www.tiktok.com/@maevaa.ghennam/video/7571074789683596566,video,,4600000,maevaa.ghennam,-,tiktok,,,false,,None,,None,,false
"Mais AL HAMDOULILEH. #maevaghennam #pourtoi #pov #fyp #foryou ","Mais AL HAMDOULILEH. #maevaghennam #pourtoi #pov #fyp #foryou ",false,https://www.tiktok.com/@maevaa.ghennam/video/7564419764026854659,video,,4300000,maevaa.ghennam,-,tiktok,,,false,,None,,None,,false
🥺 #pourtoi #fyp #pov #maevaghennam #foryou #,🥺 #pourtoi #fyp #pov #maevaghennam #foryou #,false,https://www.tiktok.com/@maevaa.ghennam/video/7541777879860776214,video,,5200000,maevaa.ghennam,-,tiktok,,,false,,None,,None,,false
"Du coup le dress code pour l’enterrement, c’est Habaya et Kamis 😂😂😂😂 #maevaghennam ","Du coup le dress code pour l’enterrement, c’est Habaya et Kamis 😂😂😂😂 #maevaghennam ",false,https://www.tiktok.com/@maevaa.ghennam/video/7457173191631408406,video,,5100000,maevaa.ghennam,-,tiktok,,,false,,None,,None,,false
